"20","Brazil president forced into runoff election","FoxNews.com","2014-10-06 00:00:04","2014-10-06 15:19:18","http://feeds.foxnews.com/~r/foxnews/world/~3/-G8nkagGfv8/","world","October 5, 2014: Brazil&apos;s President Dilma Rousseff blows a kiss during a press conference in Brasilia. Official results showed Sunday that President Dilma Rousseff will face challenger Aecio Neves in a second-round vote in Brazil&apos;s most unpredictable presidential election since the nation&apos;s return to democracy nearly three decades ago. (AP Photo/Eraldo Peres)RIO DE JANEIRO –  Brazil&apos;s unpredictable election took another twist Sunday, with left-leaning President Dilma Rousseff being forced into a runoff race as expected, but against a center-right challenger who only surged in the final week of the campaign.Rousseff will face Aecio Neves in the Oct. 26 runoff vote, required as no single candidate won an outright majority. With over 99 percent of the vote counted, the president had won 41.5 percent against Neves&apos; 33.6 percent.As surprising as Neves&apos; rise was the fall from grace of another candidate, former environment minister Marina Silva, who took just 21 percent of the vote. In late August, she held a double-digit lead over Rousseff in polls after being thrust into the race when her Socialist Party&apos;s first candidate died in a plane crash.But over the past three weeks, the powerful political machine of Rousseff&apos;s Workers&apos; Party eviscerated Silva with what some analysts called the most negative and aggressive campaigning Brazil has seen since returning to democracy nearly 30 years ago. Silva fell hard in polls and could never regain her footing or get her message out.Neves, however, had the backing of the well-organized Social Democracy Party, which held the presidency from 1994 until 2002, a period when Brazil tamed its hyperinflation and turned its economy around.&quot;Aecio&apos;s performance has been extraordinary and one of the reasons for this is the very strong party structure behind him -- a party with a strong nationwide presence and which has been in the presidency,&quot; said Carlos Pereira, a political analyst with the Gertulio Vargas Foundation, Brazil&apos;s leading think tank. &quot;It is now a new election where everything is wide open. Aecio, who until recently no one believed had a chance, has emerged as a very strong candidate.&quot;Neves is an economist and former two-term governor of Minas Gerais, Brazil&apos;s second-most populous state, where he left office in 2010 with an approval rating above 90 percent.He has strong name recognition in Brazil. Neves began his political career at age 23 as the personal secretary to his grandfather, Tancredo Neves, a widely beloved figure who was chosen to become Brazil&apos;s first post-dictatorship president but fell ill and died before taking office.Neves emphasized those family roots in a statement late Sunday.&quot;What I can say, what comes to mind, is what my grandfather Tancredo said 30 years ago when he won the elections for president of the republic: `We must not get dispersed. We are just in the middle of our path.&apos; And I hope to be able to walk alongside every Brazilian who wants a dignified and efficient government to the end. I am going to fight for that,&quot; he said.One year after his grandfather&apos;s death, Neves was elected to the first of four terms as congressman. The 54-year-old father of three also served one term as senator.Neves&apos; reputation took a hit in July, Brazil&apos;s biggest newspaper Folha de S.Paulo alleged Neves&apos; government spent around $5.5 million to build an airport on land belonging to an uncle of the then-governor. Neves later contested the accusations in an editorial in the same newspaper.Carlos Ernanny, a retired 68-year-old in Rio de Janeiro, said he voted for Neves out of &quot;hope for our Brazil.&quot;&quot;His good sense, his moral compass gives me hope for economic growth and development,&quot; he said, a common refrain among Neves supporters because of his business-friendly, centrist stance.As for the fall of Silva, it was Rousseff&apos;s aggressive campaigning that cut her support.It was thought Silva could tap into the widespread disdain Brazilians hold for the political class -- anger that boiled over into roiling, nationwide anti-government protests last year.But she couldn&apos;t withstand a barrage of attacks labeling her as indecisive and without the mettle needed to lead the globe&apos;s fifth-largest nation -- the message pounded on by Rousseff.&quot;Marina Silva tried but was not able to convey her message of change. She&apos;s only responding to attacks,&quot; said Paulo Sotero, director of the Brazil Institute at the Woodrow Wilson International Center for Scholars in Washington. &quot;We&apos;ve seen negative campaigning before, but never at this level of ferocity.&quot;During nearly 12 years in power, the Workers&apos; Party has ushered in strong social programs that have helped lift millions out of poverty and into the middle class. Rousseff&apos;s strongest support comes from the poorest, those who are precariously hanging onto gains amid an economy that has sputtered the past four years.&quot;I don&apos;t think a sudden change would be good for the country. That could be dangerous,&quot; said Diego Almeida, a 26-year-old university student and resident of Rio&apos;s biggest slum who said he voted for Rousseff.Still, he expressed the frustration millions of Brazilians have with their leaders: &quot;They&apos;ve had 500 years to fix this country and for 500 years they&apos;ve failed. I just hope that something happens in the next 500 years.&quot;Rousseff promises to expand social programs and continue strong state involvement in the economy, even though critics complain it creates a poor business environment and the main stock market tumbled every time a new poll showed her on the rise.Neves offers more centrist economic approaches, such as central bank independence, more privatizations and the pursuit of trade deals with Europe and the United States."
"21","Tech Q&amp;A: Ello, Wi-Fi safety, Windows 10, and more","The Kim Komando Show","2014-10-05 07:00:04","2014-10-06 15:19:20","http://www.foxnews.com/tech/2014/10/05/tech-qa-ello-wi-fi-safety-windows-10-and-more/","tech","Microsoft CEO Satya Nadella gestures during his keynote address at the company&apos;s  &apos;build&apos; conference in San Francisco in April 2014. (REUTERS/Robert Galbraith)What is the “anti-Facebook”?Q. What is this &quot;anti-Facebook&quot; I&apos;m hearing about?A. The latest site to challenge Facebook on the social network scene is called Ello. It has a very clean – almost sparse – look, it doesn&apos;t show you ads and it claims to keep your information private. That&apos;s about as opposite of Facebook as you can get. Of course, it has a number of challenges to overcome. Click here to learn more about Ello and find out if it has a shot at dethroning Facebook.Stay safe on public Wi-FiQ. Is it true that hackers can see what I&apos;m doing online if we&apos;re on the same Wi-Fi network?A. Yes, it&apos;s called &quot;packet sniffing&quot; and it lets hackers see usernames, passwords, site addresses, text messages, email and plenty of other things you do. The good news is that it&apos;s easy to protect yourself with encryption. A VPN app like HotSpot Shield VPN will do the trick. You can also use the browser plug-in HTTPS Everywhere to force sites with encryption to use it all the time. Click here for more ways crooks attack you on public Wi-Fi and how to stay safe.Microsoft is calling new Windows what?Q. I heard a friend say that Windows 10 is going to be out next year. Maybe I just wasn&apos;t paying attention, but what happened to Windows 9?A. No, your attention is just fine. Microsoft decided to skip 9 and jump straight to 10, because the next Windows is such a large step in features it deserves a milestone number. Most of what Microsoft is excited about is back-end stuff. What most consumers will care about is that Windows 10 will work just like Windows 7 on laptops and desktops, with a few improvements. If you weren&apos;t happy with Windows 8, then Windows 10 is going to be a must-have upgrade. Click here for everything else you need to know about the upcoming Windows 10.Download free e-booksQ. I&apos;m an avid reader and I love my e-reader. Unfortunately, buying e-books is driving me into the poor house. Any suggestions for free or low-cost e-books?A. There are plenty of ways to get free e-books – Project Gutenberg is a long-standing favorite. In fact, there are several sites that give you access to thousands of free e-books. Of course, those are usually public domain or lesser-known authors. If you&apos;re looking for more recent books on the cheap, there are places you can borrow them, like Open Library. Or you can click here for 5 more places to borrow e-books for free.Is it a virus?Q. I think I have a virus on my computer. How can I tell for sure?A. Given how many viruses there are out there and the wide range of ways they work, detecting a virus isn&apos;t as easy as it used to be. Here are five signs that can tip you off. Naturally, you&apos;ll want to start with your security software – you do have some installed, right? – and then follow up with a second opinion from a scanner like Malwarebytes. If those don&apos;t find anything, then you probably don’t have a virus. But to be totally sure, you can fire up AVG Rescue CD. This runs a scan before any virus has a chance to start, so it catches viruses that are really well hidden. Of course, finding the virus is just the first step. Click here to learn how to remove it and what to do if you can&apos;t.On the Kim Komando Show, the nation&apos;s largest weekend radio talk show, Kim takes calls and dispenses advice on today&apos;s digital lifestyle, from smartphones and tablets to online privacy and data hacks. For her daily tips, free newsletters and more, visit her website at Komando.com. Kim also posts breaking tech news 24/7 at News.Komando.com."
"22","3 ways crooks attack on public Wi-Fi","The Kim Komando Show","2014-10-04 07:00:04","2014-10-06 15:19:21","http://www.foxnews.com/tech/2014/10/03/3-ways-crooks-attack-on-public-wi-fi/","tech","A woman walks past a WiFi-enabled phone booth in New York. (REUTERS/Keith Bedford)When you&apos;re on the go and running out of data on your cellular plan, finding free public Wi-Fi is like getting a fantastic present on Christmas morningBut unlike a Christmas present, free public Wi-Fi comes with a cost. No, not your firstborn child (although some people in London agreed to do just that). I&apos;m talking about security.You can find free Wi-Fi hotspots everywhere, and you can even scout them out before you travel using an app like Free Wi-Fi Finder. Just keep in mind that crooks have several ways to snag your information when you’re using a Wi-Fi hotspot. I&apos;m going to tell you three of the most popular methods, and how to protect yourself.1. Honeypot Wi-Fi networksMost free Wi-Fi comes courtesy of a coffee shop or hotel. (See if your prospective hotel has fast Wi-Fi.) But that free network might actually be a hacker-run router.Hackers have no problem setting up a router in a public area and naming it something like &quot;coffee shop Wi-Fi&quot; or &quot;free hotel Wi-Fi.&quot; It might even use the name of a business in the area. Plenty of people will connect without thinking.Even worse, a hacker might set up next to a legitimate Wi-Fi network and give his network the same name. Even if you spot the duplication in the network list, you won&apos;t know which one is safe.Once you connect to the hacker&apos;s network, he can start probing your gadget for weaknesses and slip in viruses or spy on your browsing. He can also redirect your browsing so you end up on malicious websites.How do you stay safe? Well, staying off public Wi-Fi is the safest option, but that kind of misses the point. Instead, make sure you check with the business you&apos;re visiting to verify the name of the Wi-Fi network – many places will require you to get a password anyway.Then, make sure you scroll through the list of networks in the area. If you spot more than one with the same name, let the business know. In most cases, it will be because the business has a dual-band Wi-Fi router that creates two networks – one at 2.4Ghz and one at 5Ghz. You can&apos;t be too careful, though.Make sure your gadget&apos;s operating system is up to date, along with the browser (see if your browser needs updating) and security software. That way, there won&apos;t be holes for hackers to exploit.You can also grab a VPN app to encrypt your Internet connection. That way, hackers won&apos;t be able to snoop on what you&apos;re sending and receiving. Click here for a popular VPN and other ways to keep info thieves off your gadget.2. Packet sniffingOf course, you don&apos;t have to connect to hackers&apos; routers for them to snoop. Being on the same legitimate network is enough to cause trouble, thanks to packet sniffing.When you send and receive data over the Internet, the information is sent in millions of tiny packets. Hackers use packet sniffers to intercept these packets and read them to see what you&apos;re doing.That includes snagging usernames and passwords, reading your email, texts or social media posts and seeing what sites you&apos;re visiting. This takes some tweaked hardware and special software, but it isn&apos;t anything a halfway competent hacker can&apos;t put together.To protect yourself, you can use a VPN app or site to create an encrypted connection, as I mentioned above. You&apos;ll also want to avoid visiting important sites, such as banking sites, on public Wi-Fi.If you must bank on the go, use the bank&apos;s app on your smartphone or tablet over a cellular connection. Click here for the most critical steps you need to take for secure online banking.3. Shared foldersMost people use Wi-Fi networks to access the Internet, and it&apos;s easy to forget that the whole point of networking is to share information among computers or gadgets on the same network.If your gadget is set to share folders automatically, then anyone – not just a hacker – can see what you&apos;re sharing.Fortunately, Windows Vista, 7 and 8 make it simple to automate your sharing settings. When connecting to a public hotspot for the first time, Windows asks for a location type. Make sure you set it to &quot;public.&quot; This will automatically modify sharing settings for maximum safety.Click here for a program that can tell you more about your sharing and other potentially vulnerable Windows settings.On a Mac, go to System Preferences&gt;&gt;Sharing and make sure all the sharing boxes are unchecked. You&apos;ll have to turn on the controls again when you want to share files on your home or work network.For now, you don&apos;t really need to worry about this on a smartphone or tablet.Of course, it works the other way. An enterprising hacker or prankster might share a &quot;honeypot&quot; folder on a public network. If your computer is connected, you might see it under your &quot;shared&quot; folders and be fooled into opening it.Let&apos;s say a hacker names a file &quot;sexyphoto.jpg&quot; or &quot;diary.txt&quot; – you know some people are going to open them. But they could actually be viruses in disguise that infect your computer. When it comes to file sharing on public Wi-Fi, the rule is: Share nothing and don&apos;t be nosy.I said in the beginning that these were the three most popular ways hackers attack. Click here to learn even more ways to stay safe when using public Wi-Fi.On the Kim Komando Show, the nation&apos;s largest weekend radio talk show, Kim takes calls and dispenses advice on today&apos;s digital lifestyle, from smartphones and tablets to online privacy and data hacks. For her daily tips, free newsletters and more, visit her website at Komando.com. Kim also posts breaking tech news 24/7 at News.Komando.com."
"23","How do I stop robocalls and telemarketers?","Consumer Reports","2014-10-04 04:00:04","2014-10-06 15:19:23","http://www.foxnews.com/tech/2014/10/04/how-do-stop-robocalls-and-telemarketers/","tech","Q. We were delighted to use the phone number Consumer Reports published to eliminate robocalls; we’re pretty sure it worked, too. But how do I get real people to stop calling at dinnertime? Could it be that putting your name on a do-not-call list indicates that there’s a live person at the end of the number?—Brent Harward, Austin, TX  A. Signing up for the Do Not Call registry should protect you from unwanted telemarketing calls: That includes live calls from real people and “robocalls,” which use recorded messages or automatic dialers for live people to reach you. Companies are required to check the National Do Not Call registry; if your name is listed, they’re prohibited from contacting you.  But certain companies and scammers ignore the list, and technological changes are making it easier for callers to harass you and to cover their tracks with phony caller IDs. Consumer Reports is pushing federal regulators to step up efforts to enforce the rules and to punish callers who disregard them. In the meantime, the best way to help reduce those intrusions is still to add your information to the National Do Not Call list at donotcall.gov or 888-382-1222. The free service works for residential and wireless numbers; once you sign up, your number remains on the list as long as your phone is in use—unless you decide to opt out.  For more information, read our report on FCC rules that aim to stop annoying telemarketing tactics.  Send your questions to ConsumerReports.org/askourexperts.  This article also appeared in the November 2014 issue of Consumer Reports magazine. Copyright © 2005-2014 Consumers Union of U.S., Inc. No reproduction, in whole or in part, without written permission. Consumer Reports has no relationship with any advertisers on this site."
"24","Has Derek Jeter hit a social media home run?","FoxNews.com","2014-10-04 02:12:04","2014-10-06 15:19:24","http://www.foxnews.com/tech/2014/10/04/has-derek-jeter-hit-social-media-home-run/","tech"," (Bob DeChiara-USA TODAY Sports)Derek Jeter’s stellar 20-year career with the New York Yankees may be over, but his ambitious new publishing venture is already being touted as a potential game changer in sports media.On Wednesday Jeter launched The Players&apos; Tribune, a website describing itself as “a new media platform that will present the unfiltered voices of professional athletes.” The former Yankees shortstop is the website’s founding publisher.“I think it&apos;s a fantastic test for both the sports business and digital media,” Liza Horan, principal of digital media strategy consultancy MediaMoxie, told FoxNews.com. “Why would an athlete reveal news in an interview, when they can break news on ‘their own’ media property?”Although famed for his guarded approach to media interviews, Jeter has big ambitions for The Players’ Tribune.“I am working with other athletes, with editors and with producers to create a platform that gives us a chance to say what’s on our minds,” he wrote in a letter posted to the site. “My goal is for the site to ultimately transform how athletes and newsmakers share information, bringing fans closer than ever to the games they love.”With the launch generating massive buzz, there has already been speculation about the site’s value to a potential acquirer should it prove successful. Although a more traditional sports property, digital media company The Bleacher Report was reportedly acquired for around $200 million by Turner Broadcasting System in 2012.Could The Players’ Tribune eventually reach a valuation in the hundreds of millions of dollars? Quite possibly, according to MediaMoxie’s Horan.“The sky’s the limit, it’s the American Dream,” she told FoxNews.com.Courtney Brunious, associate director of the University of Southern California’s Sports Business Institute, believes that the website could be a social media home run for Jeter. Athletes, he told FoxNews.com, can give a fresh perspective by speaking directly to fans, a message which will be amplified by Jeter’s star power.“Jeter has built a fan base that’s interested in anything that he does – he can also bring people in through the strength of his brand,” Brunious said.The 40 year-old future Hall of Famer has been a brand magnet through the course of his career, clinching deals with Nike, Gatorade, Steiner Sports, Rawlings, Movado, 24-Hour Fitness, Avon and health food company Luvo. Thanks partly to these endorsements, Jeter has a net worth of $185 million, according to TheRichest.com.Vicki Michaelis, professor of sports media at the University of Georgia’s Grady College, agrees that The Players’ Tribune could have a big impact.“I think it’s very powerful,” she told FoxNews.com. “This is definitely another step in the evolution of social media – the middle man, the media is being removed from the relationship with the fans.”Seattle Seahawks quarterback Russell Wilson, listed as senior editor, is the site’s first contributor, and has penned a column on domestic violence.At this stage, however, specific details of The Players’ Tribune, such as future contributors, the scale of Jeter’s investment, and even its business model, have not been revealed.Forbes reports that Jeter is the main investor for the website and will maintain a hands-on role. Legendary Entertainment, the movie and TV production giant behind blockbusters such as “The Dark Knight” and the “Hangover” series, is also involved. In a statement released on Wednesday, the film company said that it will be providing “creative support as well as capital” to The Players’ Tribune. Legendary Entertainment declined to provide additional details about its investment when contacted by FoxNews.com.Jeter has already brought in some big hitters to work on The Players’ Tribune. Gary Hoenig, former editorial director of ESPN Publishing, is the new website’s editorial director. Maureen Cavanagh, former photography director for Sports Illustrated, is The Players’ Tribune creative director. Other hires include Sarah Turcotte, former general editor at ESPN The Magazine, who serves as the site’s executive editor.However, despite all the buzz around Jeter’s latest venture, there are plenty of hurdles in its path, according to Horan.“There could be rights issues,” she told FoxNews.com. “That’s one of the gory details that has to be worked out.”An Adidas-sponsored contributor to the site, for example, could pose a branding problem, given Jeter’s close relationship with Nike, according to experts.Jeter’s promise of “unfiltered voices” will also be closely scrutinized. “We will see how unfiltered these comments really are, because a lot of these athletes have publicists who ensure that they stay on message,” said USC’s Brunious.Then, of course, there’s the challenge of keeping readers engaged. “It’s going to depend on the day-to-day content flow and how interesting it is,” said Brunious. “Readers are going to want something that’s more interesting than your typical ‘player speak’.”&quot;I think that what he&apos;s doing is good, but if they are going to sell advertising off this site, they are going to have to get a lot of eyeballs,&quot; added Rick Burton, Falk Professor of Sport Management at Syracuse University. &quot;You would need a lot of content.&quot;Alvin Lieberman, a marketing professor at NYU and director of the school’s entertainment, media, and technology program, sees fierce competition for The Players’ Tribune. “Jeter has to fight among the 200-plus cable channels and the many thousands of social networks,” he told FoxNews.com. “Will he make an impression? Yes. The question is, how long will it last?’’Sports and entertainment consultant and Columbia University Professor Joe Favorito told FoxNews.com that, at this stage, it’s impossible to make any long-term predictions about Jeter’s website. “Whether it’s a viable business, no one can say, because no one really knows what it is yet,” he said.The Players’ Tribune has not yet responded to a request for comment on this story.Follow James Rogers on Twitter @jamesjrogers"
"25","Man allegedly shoots down neighbor’s drone with shotgun",,"2014-10-03 09:42:04","2014-10-06 15:19:26","http://www.foxnews.com/tech/2014/10/03/man-allegedly-shoots-down-neighbors-drone-with-shotgun/","tech","File image shows the eight rotor Sky Jib Helicopter in San Diego, Calif., in August 2013. (AP Photo/Aerial MOB, LLC, Tony Carmean)Detailed by police officers along the New Jersey shore, 32-year-old waiter Russell J. Percenti was arrested last week for allegedly firing a shotgun at an aerial remote control “helicopter” drone flying in the vicinity of his home. According to the owner of the helicopter drone, it was being used to capture photographs of a nearby home that was currently under construction. While he was flying the drone over the unfinished home to take the photos, he heard several gunshots in the vicinity and immediately lost control of the drone.When the owner recovered the broken drone, he discovered multiple holes that were likely the result of at least one shotgun blast. After calling the Lower Township Police Department, the drone owner directed patrolman Michael Nuscis toward the origin of the shots. Police officers went to the home of Percenti, questioned him about the shooting and discovered the shotgun that was used in the drone attack. Upon discovery of the shotgun, Percenti was placed under arrest and charged with possession of a weapon for an unlawful purpose and criminal mischief. In addition, the shotgun was seized as evidence related to the crime.Bail was set in the amount of $2,500 by a local judge and Percenti quickly posted the 10 percent required minimum to be released from jail. In addition the criminal charges, the owner may choose to pursue financial compensation for the destroyed drone.Depending on the type of drone as well as the quality of the digital camera mounted to the drone, Percenti could be responsible for hundreds, if not thousands, of dollars in damages.Regarding the law, the FAA has set guidelines that require drone fliers to stay below 400 feet when operating a remote control drone as well as keeping clear of nearby airports. New Jersey legislators attempted to pass specific drone legislation earlier this year related to operation of the devices, but it was vetoed by Governor Chris Christie during January 2014."
"26","Smartphone breathalyzers: Tech that takes your breath away","FoxNews.com","2014-10-03 09:40:04","2014-10-06 15:19:26","http://www.foxnews.com/tech/2014/10/03/smartphone-breathalyzers-tech-that-takes-your-breath-away/","tech","Alcohoot breathalyzer. (Alcohoot)It&apos;s not only Olympic superstars who misjudge their alcohol consumption.Earlier this week, Michael Phelps was arrested in Baltimore for driving with a blood alcohol reading of 0.14. He&apos;s apologized for his behavior, but the goal is to prevent folks who are over the limit from getting behind the wheel in the first place. Not surprisingly, there are gadgets – and apps – to help stop them.You may have faced a situation in which you were trying to convince a friend not to drive, or you may have wondered if that last glass of wine was enough to impair your own judgment. A personal breathalyzer, which cost from $30 to $120, can do the trick by demonstrating objectively that you or a companion has had one – or more – too many.Matchbox-sized personal breathalyzers measure blood alcohol concentration (BAC) based on the level of alcohol in your breath (about 10 percent of the alcohol you drink is released into your breath). From that reading, they estimate the percentage of alcohol in your blood. Generally, these devices use either a semiconductor sensor, which is small and inexpensive, or a fuel cell sensor, which can be more accurate and is used by law enforcement in portable devices. I tested two models that work with smartphones.The Breathometer costs $50 and plugs into the headphone jack of an iPhone or Android smartphone. It uses a semiconductor sensor and an AAA battery that should last for up to 75 tests. The company recommends waiting until 20 minutes after your last drink for a more accurate test, as it will avoid higher results from the alcohol residue in your mouth. It takes about a minute to warm up the device, and then you’re prompted to blow for four to five seconds through a hole from about two inches away.I had to retest for accuracy several times. And in one case, after I toted it around in my briefcase, the sensor collected too much lint to be effective. (It was easily blown clear, however.)But the Breathometer was reasonably accurate. If anything, it tended to err on the side of caution by yielding slightly higher results. One evening, after a glass of wine, I blew a 0.03, eliciting a yellow warning and a note: &quot;You should be sober at 12:17 AM&quot; – roughly 2 hours away. A retest brought the number down. And here’s a bonus feature: The app provides a list of local cab companies.Breathalyzers need to be calibrated regularly, and the Breathometer is no exception. The company says it should be recalibrated every 250 tests, or after nine months. The mail-in service costs $20Alcohoot, another smartphone accessory, is a competitor. It costs $100, but it uses a fuel cell sensor, the same technology police officers use, and it has a rechargeable lithium-ion battery that will last for up to 500 tests. It&apos;s slightly larger than the Breathometer, and it works almost identically. You blow through a hole where the sensor is. The company recommends using one of the eight washable and reusable plastic mouthpieces that come with the device.The Alcohoot started up more quickly and delivered consistent results, probably because I used the nozzle. I blew a typical 0.017 after a large glass of wine. The program reminded me that the legal limit is 0.08 BAC. The app charted my reading and the time of day, and it recorded that I was below the red line that denotes the legal limit. It also warned me, &quot;You may begin to feel moderate effects.&quot; I noted that I could call an Uber, Lyft or Hailo car service from the app.In addition to being more accurate, the higher-priced Alcohoot doesn&apos;t need to be recalibrated as often as the Breathometer. The company says it lasts for up to 1,000 tests or one year. Its recalibration service costs $30.I trusted the Alcohoot more than the Breathometer, mainly because of its ergonomics, but keep in mind that while these are FDA registered devices, they are not a license to drink and drive. Both companies repeatedly note that you should not do so.Furthermore, breathalyzers can be imprecise. Using a mouthwash or breath spray can affect the accuracy of the measurement, and alcohol affects everyone differently. On the other hand, having one of these devices at the ready to convince a friend that he should take a cab or sleep on the couch could end up saving a life. John R. Quain is a personal tech columnist for FoxNews.com. Follow him on Twitter @jqontech or find more tech coverage at J-Q.com."
"27","JP Morgan Chase hack: 4 steps you must do now","The Kim Komando Show","2014-10-03 08:00:04","2014-10-06 15:19:27","http://www.foxnews.com/tech/2014/10/03/jp-morgan-chase-hack-4-steps-must-do-now/","tech"," (REUTERS/Mike Segar)JP Morgan Chase Bank has revealed that 76 million household accounts, along with 7 million business accounts, were compromised in a recent cyber-attack. This attack ranks among the largest ever disclosed. Details indicate the hack occurred during June and July this past summer.What we knowThe breach affects everyone who visited the company’s websites, including Chase.com, or used its mobile app during June and July of 2014.Customer names, addresses, phone numbers and email addresses were taken. This doesn’t sound like much but it’s enough for scammers to have a field day.JP Morgan Chase says that there is no evidence that account information for such affected customers - account numbers, passwords, user IDs, dates of birth or Social Security numbers - was compromised during this attack.4 steps you must do nowIf you bank with JP Morgan Chase - and this hack could actually affect 83 million people - I recommend the following:1. Change your online and mobile app passwords and PINs for your debit and credit cards. Click here for tricks on creating strong passwords you won&apos;t forget. Be sure to update your personal security questions and answers too. This is important. Change your passwords on any other online account that used the same user names or passwords as your JP Morgan account.2. Watch all your accounts like a hawk! In fact, set up text alerts to let you know about unusual activity - learn how to do that here. In some previous hack attacks, the victims were hit with small charges of just a few dollars to not attract too much attention.3. If you notice any unusual activity on your accounts, contact your bank immediately and request new debit or credit card.4. You’re likely to get email supposedly coming from Chase. If you get any email that asks you to click a link or download a file, it&apos;s a scam and delete it right away. Click here to learn how to spot these email scams.Whoever is behind this attack went through a tremendous effort to hack about 90 different servers deep inside JP Morgan Chase. Even with a new debit card, you might not be safe. Hackers have other ways to steal your information. Click here for the five riskiest places to swipe your debit card.On the Kim Komando Show, the nation&apos;s largest weekend radio talk show, Kim takes calls and dispenses advice on today&apos;s digital lifestyle, from smartphones and tablets to online privacy and data hacks. For her daily tips, free newsletters and more, visit her website at Komando.com. Kim also posts breaking tech news 24/7 at News.Komando.com. "
"28","New Google messaging app rumored for 2015, with no Google account needed",,"2014-10-03 06:47:04","2014-10-06 15:19:29","http://www.foxnews.com/tech/2014/10/03/new-google-messaging-app-rumored-for-2015-with-no-google-account-needed/","tech"," (REUTERS/Kevin Lamarque)Google is reportedly in the process of creating its own mobile messaging application, along the same lines as WhatsApp, Line, and Viber. The news comes from India’s Economic Times, and the article states the search company will test the app in the country next year. If you’re wondering what’s wrong with Hangouts, then there is a key difference between the two – Google’s new messenger app won’t require a Google login.Most popular Google apps, such as Google+, Gmail, and the Google Play Store, need the user to have a Google account. While hardly restrictive, it can be an issue if Google doesn’t have a large presence in the respective market. There’s also the case some people may not want to sign up with Google at all.Google’s possible decision to put some effort into a cross-platform, Google-free messaging app may have been influenced by Facebook’s acquisition of WhatsApp, and a desire to not lose ground in emerging markets. WhatsApp, for example, has 65 million users in India alone, and Viber’s new owner has major international expansion plans too. We’ve seen this strategy before recently, after BlackBerry let its BBM app out into the world, aiming it primarily at countries such as Africa. Google’s app may be localized to include multi-language support, giving it stronger appeal.There’s no official confirmation from Google, but an anonymous source informed the Economic Times the new app would launch in 2015, and would be free to use. This sets it apart from WhatsApp, which charges a modest annual fee, and puts it in competition with the free – and feature-packed – Line app."
"29","Facebook tightens research guidelines","Associated Press","2014-10-02 18:56:04","2014-10-06 15:19:30","http://www.foxnews.com/tech/2014/10/02/facebook-tightens-research-guidelines-after-user-study-uproar-but-no-outside/","tech"," (REUTERS/Dado Ruvic)NEW YORK –  Facebook has tightened its research guidelines following uproar over its disclosure this summer that it allowed researchers to manipulate users&apos; feeds to see if they could change their mood.At issue was study in which Facebook allowed researchers to manipulate the content that appeared in the main section, or &quot;news feed,&quot; of small fraction of the social network&apos;s users. During the weeklong study in January 2012, data-scientists were trying to collect evidence to prove their thesis that people&apos;s moods could spread like an &quot;emotional contagion&quot; depending on what they were reading.Facebook said Thursday that in the past three months it has given researchers clearer guidelines on research procedures and has created an internal panel that will review projects. But there will not be an external review process."
